	b1	b2	b3	b4	b5	b6	b7	b8	b9	b10	b11	b12	b13	b14	b15	b16	b17	b18	b19	b20	b21	b22	b23	b24	b25	b26	b27	b28	b29	b30	b31	b32	b33	b34	b35	b36	b37	b38	b39	b40	b41	b42	b43	b44	b45	b46	b47	b48	b49	b50	b51	b52	b53	b54	b55	b56	b57	b58	b59	b60	b61	b62	b63	b64	b65	b66	b67	b68	b69	b70	b71	b72	b73	b74	b75	b76	b77	b78	b79	b80	b81	b82	b83	b84	b85	b86	b87	b88	b89	b90	b91	b92	b93	b94	b95	b96	b97	b98	b99	b100	b101	b102	b103	b104	b105	b106	b107	b108	b109	b110	b111	b112	b113	b114	b115	b116	b117	b118	b119	b120	b121	b122	b123	b124	b125	b126	b127	b128	b129	b130	b131	b132	b133	b134	b135	b136	b137	b138	b139	b140	b141	b142	b143	b144	b145	b146	b147	b148	b149	b150	b151	b152	b153	b154	b155	b156	b157	b158	b159	b160	b161	b162	b163	b164	b165	b166	b167	b168	b169	b170	b171	b172	b173	b174	b175	b176	b177	b178	b179	b180	b181	b182	b183	b184	b185	b186	b187	b188	b189	b190	b191	b192	b193	b194	b195	b196	b197	b198	b199	b200	b201	b202	b203	b204	b205	b206	b207	b208	b209	b210	b211	b212	b213	b214	b215	b216	b217	b218	b219	b220	b221	b222	b223	b224	b225	b226	b227	b228	b229	b230	b231	b232	b233	b234	b235	b236	b237	b238	b239	b240	b241	b242	b243	b244	b245	b246	b247	b248	b249	b250	b251	b252	b253	b254	b255	b256	b257	b258	b259	b260	b261	b262	b263	b264	b265	b266	b267	b268	b269	b270	b271	b272	b273	b274	b275	b276	b277	b278	b279	b280	b281	b282	b283	b284	b285	b286	b287	b288	b289	b290	b291	b292	b293	b294	b295	b296	b297	b298	b299	b300	b301	b302	b303	b304	b305	b306	b307	b308	b309	b310	b311	b312	b313	b314	b315	b316	b317	b318	b319	b320	b321	b322	b323	b324	b325	b326	b327	b328	b329	b330	b331	b332	b333	b334	b335	b336	b337	b338	b339	b340	b341	b342	b343	b344	b345	b346	b347	b348	b349	b350	b351	b352	b353	b354	b355	b356	b357	b358	b359	b360	b361	b362	b363	b364	b365	b366	b367	b368	b369	b370	b371	b372	b373	b374	b375	b376	b377	b378	b379	b380	b381	b382	b383	b384	b385	b386	b387	b388	b389	b390	b391	b392	b393	b394	b395	b396	b397	b398	b399	b400	b401	b402	b403	b404	b405	b406	b407	b408	b409	b410	b411	b412	b413	b414	b415	b416	b417	b418	b419	b420	b421	b422	b423	b424	b425	b426	b427	b428	b429	b430	b431	b432	b433	b434	b435	b436	b437	b438	b439	b440	b441	b442	b443	b444	b445	b446	b447	b448	b449	b450	b451	b452	b453	b454	b455	b456	b457	b458	b459	b460	b461	b462	b463	b464	b465	b466	b467	b468	b469	b470	b471	b472	b473	b474	b475	b476	b477	b478	b479	b480	b481	b482	b483	b484	b485	b486	b487	b488	b489	b490	b491	b492	b493	b494	b495	b496	b497	b498	b499	b500	b501	b502	b503	b504	b505	b506	b507	b508	b509	b510	b511	b512	b513	b514	b515	b516	b517	b518	b519	b520	b521	b522	b523	b524	b525	b526	b527	b528	b529	b530	b531	b532	b533	b534	b535	b536	b537	b538	b539	b540	b541	b542	b543	b544	b545	b546	b547	b548	b549	b550	b551	b552	b553	b554	b555	b556	b557	b558	b559	b560	b561	b562	b563	b564	b565	b566	b567	b568	b569	b570	b571	b572	b573	b574	b575	b576	b577	b578	b579	b580	b581	b582	b583	b584	b585	b586	b587	b588	b589	b590	b591	b592	b593	b594	b595	b596	b597	b598	b599	b600	b601	b602	b603	b604	b605	b606	b607	b608	b609	b610	b611	b612	b613	b614	b615	b616	b617	b618	b619	b620	b621	b622	b623	b624	b625	b626	b627	b628	b629	b630	b631	b632	b633	b634	b635	b636	b637	b638	b639	b640	b641	b642	b643	b644	b645	b646	b647	b648	b649	b650	b651	b652	b653
S100	2.8740613108406	-1.51439651962038	-0.702335064121133	-0.548704958644107	3.49226374872066	3.14884749023661	-0.699902483958058	4.87466070557548	-2.31977121750365	0.0673127944900016	-2.23197716942474	-1.17561170432447	-0.551237439612031	0.282976151503444	-1.47038721520282	-0.580188429778459	0.671013147963719	2.47056713322631	0.999632143914518	-0.634315943838358	-0.581076740144188	-2.2571994882703	-4.02736008562566	0.0685868277216132	1.1055568650903	0.36120826256878	0.981841111934848	-0.582617812483108	1.26696527094637	0.888190165993446	-0.374440165567671	-0.614037025959251	0.708131053795015	-0.690754205435087	-0.310807505303626	-1.17534289371419	-2.82063766937055	2.60843167698369	-1.14179299810105	1.57038788291755	1.87856275312009	1.78213993138881	0.418340713443726	3.85736237048811	-1.87112814343525	-0.50200350738774	3.23605132739861	-0.265127939398885	1.41740124545254	0.0791304247002889	1.76326998701126	0.660656397474391	1.71655857379238	2.97316666397638	1.78508499505874	-0.800080891332398	1.54368998089724	0.723398351494434	-1.02312622466182	-1.40191940570584	-2.42819563879928	-1.75709434268064	-1.91488066099297	0.693395980140532	1.14986714863343	0.176909089542825	0.723955489072505	-1.91488066099297	1.69785690902067	0	-0.331060874455807	0.980258143468547	0	-0.065724815175766	-1.36838572216734	-1.34400887315987	-1.07628219986917	-1.47038721520282	1.94452910732995	-1.87923803957704	-0.898926628023748	-1.02386954046994	1.59707670422134	0.490129071734274	0.225180792768073	-0.0823910985984738	-0.517970452246191	-1.44793749533074	0.422734597278526	-1.25212173327506	-0.490129071734274	-0.53140654050263	1.23198843407131	-1.49285536774001	0.375671967562407	-3.27034963907673	-1.50319267412963	0.283636673513762	0.732814569324003	-4.31906802539072	1.42744323456266	0.918731808758801	2.51401072375761	3.51482521448481	-1.48414750451533	0.557523546190021	-2.45698818109455	0.410671524780868	-2.26380921202755	0	0.776836199212093	0.0577647555887833	-1.53078246635434	1.14857011549	-1.26696527094637	1.1237441504132	-0.362385181968082	2.99688356554717	-2.65682405800314	-0.960279708460077	0.176274433358082	0.170527325740117	-0.695960494327869	-2.18569707970517	-0.990700502947644	-0.318886862240656	0.230367057830652	-3.23054727464286	3.53301160481506	-0.366187677613222	0.034001033671092	1.79402635492539	0	-1.47038721520282	-3.92403085540554	0.643193463710559	0.0692826111749272	1.01282961464051	1.51371668578819	0.517254881740785	-0.994965427925333	1.17254431772028	4.17917166146738	-2.14566521095178	-1.89510016051787	-1.76219591368741	-0.619969685657743	0.800377422568629	1.13190460601378	1.96051628693709	-0.13000819132098	2.18569707970517	0.784974804364657	-0.528360370534399	-0.128920809165493	0.812057712994253	0.475703133023338	-1.99339553756955	-0.0615263347097465	-0.245985986373824	-1.58041119474512	-0.776836199212093	1.4990560309515	-1.83596118583648	-0.0309165686965879	-1.16594500531927	2.2171292224547	-0.482636992715003	-0.980258143468547	-0.805915204110634	-1.13804446178087	5.96101014967118	-1.20187024637709	1.20409457507584	-2.70966741216343	-1.00513142292491	1.3797491372419	2.62589199079156	-1.46296548046958	0	2.98863695737144	1.46898415010711	0.0430197005071275	-2.31763457891993	-0.852374046119212	-0.980258143468547	2.18569707970517	-1.31683076059565	-0.047041016396382	0.300362113381311	3.28250965398449	1.75709434268064	-1.52181498811251	-1.55536128088537	-1.75709434268064	1.95999558753866	1.31575059822832	2.27608892356175	1.09417609311735	-1.8473350071014	0.454012853703241	1.07974212467669	-0.185519550545984	1.91488066099297	0.299087157365148	-1.78416687670208	0.627418106153628	0.453414410633439	2.26995921218641	-0.292419896026556	2.48081234426982	1.62817353351515	-0.756487675573155	-0.453522829263452	2.07138085116831	0.687240395151808	0.793556854277763	0.523471264618965	0.133843360409233	0.371226619482291	-0.244891511754122	-0.221789386836819	-1.56641616469089	-0.55837020634876	1.64102527465303	-2.11855451981221	-0.305049002157166	0.528360370534399	-0.757494612533433	0.815067498012219	-0.385139414323089	0.543918493206245	1.12547536620392	2.35622440544528	2.3038221557954	1.53743479705636	-0.256612935517604	-2.00338436813037	0	-2.03900644848146	2.04892217368287	1.57247324861175	1.17722796514314	-1.8383863758586	-1.62173819405863	1.51641897416344	1.53283869338344	0.694471906311696	-2.33918486331374	-0.448506588731348	-2.73735248614919	-3.85757791583407	0	0	-2.63503038410109	-0.037673941140934	-1.50881403177314	0.607892235311578	-2.42819563879928	-1.1624152007986	-2.09427238062011	0	-2.3038221557954	1.90816488224217	-1.2744068824434	-3.10630842672803	0.667835208181723	0.140626766010725	0.113390398093007	-0.90344241782913	-1.40299274074707	2.27608892356175	1.49604133359372	0.57965463906592	-0.157786318312326	0.969333558311408	-1.99242795988266	2.13735102997808	-3.84094707200998	0.977561312822912	0.971815113040095	0.37347091039224	-2.08045885150647	0.0430082836802908	-0.897013177462695	-1.55367239842419	-0.980258143468547	4.39587831284321	1.44210004392793	0.205043412223472	-1.19370822102976	-1.52368830996568	-3.81098634372675	0.623061622828349	1.29717636904576	0.386464760987692	-0.613992636009014	0.304524207819537	-0.574370091757989	1.75709434268064	1.69556800797089	-0.664923209852541	3.08064436245247	0.127004698761726	-0.614151392397756	1.8746593684323	1.63985958356147	0.809125301600692	1.475556522957	-0.607196505007128	-0.223271180985521	0.236709909466343	0.885837190242464	-0.748857630064067	2.2171292224547	1.37596626197674	1.83617709690355	-3.59384282696892	0	-2.4082273916705	-1.69556800797089	2.33387693580449	-0.237921800195864	-1.47524722780425	-1.63564513153282	-1.11022302462516e-16	0	0	0	1.64334294625845	-0.885837190242464	-2.78860050423193	-1.02287668048934	-0.980258143468547	1.70228179632036	-4.45781360962317	-0.0272546287435412	1.24292108047946	-2.15280246118883	-1.47038721520282	-2.22044604925031e-16	0	0	-1.87573417954322	-3.3390498410402	-3.67930480747206	0	0	1.50395112556391	2.99948464360854	-0.191373573460977	-0.73804144297458	-0.654108690772605	-0.388941494802438	0.581964092102489	-0.230108386097329	1.145326947607	0.0396932891818146	-0.297594886562295	-0.853999927062997	1.62817353351515	2.04779609105272	3.23796278274099	1.11134771807662	1.3514964576288	1.1055568650903	-1.91488066099297	1.04238221444339	2.94830212968469	0	-1.55367239842419	-0.233052204555341	1.2644947218487	-1.77767403074471	0	0.237921800195864	0.903442417272553	-1.37596626197674	1.07739064325156	-1.86609533371101	0.836475671032186	1.10546048847156	-1.59482967301893	1.43236131072024	-1.58882898349622	0	-0.281664414254244	0.450594819834107	0.675648622280257	-1.12717397143967	1.38050054068683	-1.08710451182891	-1.04080663266172	-1.13804446178087	1.79175946922805	0.573414254955639	0	-1.7866717552653	-1.26191279733476	-2.18569707970517	-2.01324067015546	3.47934148910009	-0.559464178480511	-2.56350435303849	-0.878998461108249	1.07505110509841	0.623943372963979	0.564630206825234	0.71054592234389	1.58882898349622	0	0	4.34500281608736	3.22942926003464	2.70975801179721	1.79536503212153	0.127510086144349	-2.86594206765188	0.638216664680518	3.43617074238384	0.814922534549526	2.93385776270059	-2.74500793343373	0.010593880149481	3.16759833361424	-2.27608892356175	-0.373669528371241	1.42518409330444	-0.297188014503182	-2.72580089326793	2.3038221557954	1.1153357347888	1.69556800797089	-0.875821667344769	0.0321590344204468	-0.851440105394583	-0.188772310993729	-0.266964362407844	1.81369308406113	2.27608892356175	0.481901627883803	0.423117349775816	1.60280816657048	1.30735460082202	2.73505956083307	0.0248133101993349	-1.47038721520282	-1.1871503340106	-0.10787376638337	-1.95601150271407	0	0.490129071734274	-1.37596626197674	-0.891262828271172	1.28592991580774	-1.23600379039618	-1.13804446178087	2.36746966242506	2.54690534227395	-2.07380905164328	0.980258143468547	0.425926160244863	1.57304639887016	0.965033659616089	-1.07742732946475	0.715848723062794	-4.29394784202725	0	-2.25622845884094	-3.11602106252583	0.746756684246681	-0.340698368815689	-0.296460479092685	2.91832471053356	-2.04629046030196	-0.0308045584332908	2.54671560365035	-1.38030964809366	0.00639278114848596	0.299004946686034	-0.447260990541003	-1.90681730322425	-0.781598022992941	-1.30585283199278	0.490129071734274	2.48091862981063	-0.85659519514825	-0.13411122375176	0.490129071734274	0	-1.31057937395973	-3.57001643474053	-2.37230193784578	-4.02919820971518	0.368558961732846	0.549415261434258	1.33433145510423	-0.654501871935872	-0.501905601007999	0.57246030366379	1.14492060732758	2.56012030682481	0	0	0.848439385955381	-1.51773451342753	0	-0.130213575812391	-1.43264984161342	-0.91073710135257	1.81369308406113	-0.120661436424176	0.552940165875889	-0.400188711284315	0.565952303006888	0.980258143468547	-2.22044604925031e-16	0	0	0	0	0	0	1.93280457394218	3.18383795277636	0.0873535426544804	1.42508049970673	0.697557297422629	-2.19739077554002	-1.96051628693709	-0.65705027635895	1.13804446178087	-1.20955256387473	-0.84761570504016	-2.52000487926012	-1.08209265743382	0	0	-0.1772823883658	0.980258143468547	-2.09427238062011	0	0.311142373342185	-3.2908469229697	1.48248649770292	1.87876975317812	0.713774144094106	-0.0615263347097465	0.141630636441062	1.04922442141282	-1.91488066099297	-0.71962599535009	1.69997263723417	1.59190369722431	-0.693147180559945	0	-0.980258143468547	2.19547095648831	-0.89219834233626	1.29822955537334	1.45146476810706	-0.237921800195864	0	-1.42587949294561	-0.228143113804751	1.360366794755	-1.37596626197674	1.04494840940118	0.135933442256011	-1.71640800039801	-0.0310702964722601	-0.597506496907625	-0.39570811850819	-6.24541762436099	-2.42110886933445	0.854395163301802	1.56448624191101	0.406813954292031	1.71882965681768	-2.39800707293268	2.22044604925031e-16	0	0	0.914480519417742	2.85424815122795	1.83088830272423	-0.769232567233678	1.36540362161685	-2.98751673295912	-2.79510819096771	-0.448506588731348	-0.776836199212093	3.24361477969906	0.631078718890821	0.136403490432373	-1.47916099141321	-1.98925084927521	1.26696527094637	-0.309984842828872	0.400188711284315	-1.13190460601378	0	-0.980258143468547	-0.346573590279973	0	0.490129071734274	-0.865626861495595	3.35255841860223	0	0	0	0	2.30757250805066	4.00071373522527	-0.853385822735238	-1.61519491812267	1.74602828663032	2.29100411831404	-2.69520983918275	1.67566927442278	1.37165164489767	2.63788333688306	1.31260089689049	1.55367239842419	1.0944012974149	1.13280947884185	-2.33312267374168	0.0629317515133205	1.66267338945456	0.652187951572472	2.22354122680144	-0.170527325740117	0	0.522388550634405	0.670353867628008	0.38304697594971	1.12048965109101	2.49351343986464	-2.33664383319649	-1.51325529639609	1.94762384228034	-3.37338344886207	-2.11830260524942	1.53559120913361	-2.44121588016095	1.84780674314764	1.91015083211226	-2.5533045423387	-1.37329732893659	1.7739516630126	1.27906663577105	-1.42329854626832	-1.26696527094637
S101	2.7223989063633	-0.899541038731012	-0.351033888743688	0.580950759234381	5.09000870155626	3.58412785394301	0.386026744196412	2.67561553040311	-3.95209792728014	-0.530026489869722	-2.49459377021087	-0.400649597252287	0.517236405940939	1.46296548046958	0	-0.26198600847582	0.796787472116962	2.20562124439521	1.47502399759597	1.45005609877386	-0.297429441954788	-2.76572988773704	-6.39283111579127	-1.70341104004184	0	0	1.5022673308242	-0.258716641682725	-2.3038221557954	-0.234811755692958	1.38633262268511	-1.52924354818134	2.49972525241507	-2.0025567745897	-0.814655595194755	-0.589287127742674	-2.49351343986464	2.70725829418897	-0.744886652588715	-0.92376720103567	-0.360625733548697	2.01518085014652	2.6631779851539	1.49898909523984	-1.6559067657488	-0.600214412253432	3.02471343446344	-1.55170248186906	1.52001472746088	-1.91147206920093	3.71761062961773	2.85886896817068	1.22300257936584	2.11830260524942	1.74928641022523	-0.730318304304436	1.44410874403888	0.244065933534525	-0.557523546190021	-1.13190460601378	-1.96051628693709	-0.28670712747782	0.687209208627694	1.47929467436981	2.45313269462782	4.24895046480373	-1.34977237576515	-3.34276798391018	1.09342098716656	0.447260990541003	0	0	0	-1.81061312880816	-3.80444533581036	-0.871357942858427	-0.535889165300127	-0.980258143468547	1.15146028591759	-2.44507740551519	-0.580230590615755	-1.74069177184727	0	0	1.26696527094637	-0.374578084649415	-0.748857630064067	-2.2171292224547	0.381128080703903	2.39691928304148	-0.104948792082873	-0.802592811336411	2.88280832949859	-0.541872306788105	-1.22908082996379	-1.65298684371448	-2.10773815837435	-0.997653432356676	2.42395656006504	-4.50301871771777	0.978936645831313	1.69556800797089	0	3.51604447642467	-1.189369500599	0.6479153900466	-2.96878839547492	-0.253101564309192	-1.13190460601378	0	0.980258143468547	1.26422633467755	-1.0665947563752	1.91147206920093	-1.75709434268064	0.962544537547608	-0.0660552957602939	2.69715364420818	-2.71109086065103	-0.360592266560679	0.163711956312642	-0.381128080703903	0.221106164673042	-1.04765261792429	0.110322238942348	1.65457027437417	0.313124800178294	-4.10506146059882	3.47291431395406	-0.672831293336081	0.761830229830112	-1.07739064325156	-1.86609533371101	1.75709434268064	-4.57591628318386	0.46435893697725	-0.267236123563532	0.57954110823795	1.10872758597888	-0.387780195144156	0.441837273471782	-0.272704555431381	1.92822475830189	-3.64537262037985	-1.7617927438949	-2.9771567643643	0.603756696715471	1.07897228012889	1.5258972319829	2.6429315329231	1.83703960532509	1.62817353351515	-0.668550988721472	-1.37596626197674	0.177706136447449	-0.146575554331376	1.68134654297744	-0.768066750824633	-0.538914399016229	-0.517355720333704	-1.58882898349623	0	1.11128794012741	0.188880008833995	-1.30188444428886	0.978936645831313	1.69556800797089	0.0578922959830346	1.81369308406113	-1.04080663266172	-1.13804446178087	-0.406293731871221	-1.88716829713077	-0.013767078368485	-0.503361571680483	-1.43841696643397	2.21328790595529	0.55165540644402	0.940026427862394	1.62817353351515	2.19874521998904	0.486930099150514	-0.0926631219299774	-1.64088943052341	-1.64791843300216	0	2.33050859763628	-1.76159203001734	1.415530950326	0.694646370528927	2.7021252106169	1.91488066099297	-1.82081819606553	-2.93903598111672	0	2.09482737101321	0.586389055336853	2.11830260524942	1.58868606566601	-2.49221773876961	0.646306773090139	-1.44518587894808	0	2.04380147015846	-0.0608299220770038	-2.77706603318748	1.55367239842419	-2.02909544235493	0.698468810019961	-0.257996631914582	3.10812690764329	0	-1.46833328809862	0.103793206210295	1.73772853495599	2.08427695054181	-0.363746231453922	0.902289386280029	2.24425620467083	0.0279992554385425	-0.38698991069882	0.39570811850819	-1.46922133190039	-0.931630533211321	0.658396571301625	-0.849986318617086	-1.20206217961986	2.08203276895859	-0.734870712296788	2.11830260524942	0.652491804203588	0.279679967963711	0.814178674851784	-0.0832851832213656	-0.381128080703903	0.917342256972544	-0.627418106153628	-2.08203276895859	0	-2.83301538102306	2.44449565987268	2.5644620895173	0.394303594245729	-1.04275519918226	-1.37407442892113	1.23575155348393	0.724745184009001	0.355403976269405	-2.951737545842	-0.035522245906923	-2.47240420718299	-3.33432563140064	0	0	-2.80288211865327	-0.669969321658056	-1.26528486675566	1.26856820119513	-2.04380147015846	-1.20056613385294	0	0	-2.04380147015846	2.0167446177922	-1.08132839354975	-2.62161631283669	0.711011329798591	0.0395743793049712	0.383852994554007	-0.428602737024527	-1.57938820623319	1.47038721520282	2.18512082138246	-2.19869515522137	0	2.24450622438504	-0.67023147970418	4.47616706852772	-2.04618555972456	-0.412641412497093	-1.61237407029732	1.73738302371072	-0.666379534351856	0.794920299275174	2.0728578181345	-1.69556800797089	1.86609533371101	6.08835314509237	-2.81042866127841	-0.205268971165149	-0.909554237355761	-1.28161006840337	-3.39085230391107	0.440995011873909	1.42045305455494	0.303555598397993	0.422660630144079	-0.475183950301305	-1.13190460601378	0	-1.26696527094637	-1.64254958201031	2.32031355183147	-0.104489019854801	-0.41460131547931	1.72864177292557	2.47684903580138	0.536602030311594	2.25959684360327	-0.524553210892392	-0.23899841283663	0.239962901103746	1.13804446178087	-0.981781593166416	1.81369308406113	0	1.66711117214992	-2.78482969225482	0	-2.620881958782	-2.08203276895859	0.821059473275079	-1.62817353351515	-0.785408135148428	0.355272961171945	-0.435118737139443	0.972955074527657	1.37596626197674	0	1.07739064325156	-1.86609533371101	-2.79846430539935	-1.46296548046958	0	1.35594464189745	-4.37162953004496	-0.559615754897451	0.565952303006888	-0.980258143468547	-1.37596626197674	0	0	0	-1.91624406419777	-2.33447911232573	-1.78812872602114	2.15478128650311	0	1.57685830449623	2.0022947122916	1.00714631370611	-0.439906271055462	-0.594358600295338	0.375210834615218	2.34457123355174	-0.433530330353784	0.526396008467832	0.313842527080397	-0.0160692681296152	-1.08563836397668	1.37596626197674	1.63241009285011	2.8293626402685	1.48384287407446	0.732627630828388	0.848928454510333	-1.47038721520282	0.917425117225254	2.59487008648336	0	0	0.599569719686905	0.222097848322318	-1.70059869083108	0	0.128920809165494	-0.565952303006888	-0.980258143468547	0	0	0.7544697921853	0.95785579950663	-1.67912069871273	1.19371976233957	-0.565952303006889	0	-2.03569537109998	0.0579019348242161	0.538914399016229	1.04881648390431	0.514873679191236	-1.9940971849082	0	0	1.03972077083992	1.47038721520282	0	-1.42768499099472	-1.26191279733476	-2.18569707970517	-4.11327417449253	2.43005117176973	1.53689930671068	-1.81848378341818	-0.899830517775241	2.03733557222757	0.776836199212093	0.406843888512908	0	0	0	0	2.07741723552927	2.86044423754003	3.71494490125604	1.0456974719786	0.180618061592586	-2.73393734357088	0.580213901360593	3.12251117055407	0.581401776608342	0.987346464554253	-2.12796893331357	0.281875292118148	3.1207516939262	-1.91488066099297	-0.562545063706222	1.92726515425519	-1.17141514017847	-3.97932905143924	0.375210834615218	1.88005285572479	0	-1.00122211935161	0.0472893976181525	1.59415939512287	-0.343081338202231	0.716075315854249	0.833434940592583	1.96051628693709	2.6320419174752	1.17426181442393	2.57345845080776	0.776554865963109	0.483272118405927	-0.36120826256878	0.128920809165494	-2.88407701081756	-1.95170132915364	-1.41660667202811	0	-2.00338436813037	0	-1.86466803124256	1.47533230398496	-1.58613347664167	0	1.77335113757943	3.07153426994763	-2.87396445050007	0	-0.777450457470003	2.2171292224547	1.49567250319073	-2.60961420130981	0.0707384645776006	-4.48774477387129	0	-0.927330424132899	-4.42483918580308	0.332071328366114	-0.805895515736081	-1.1282233763874	2.8271548286951	-2.08465361915518	1.84148880301237	3.01548148895988	0.0464462898354278	-0.255088031098598	-0.660656397474391	-0.248475828677694	-1.10317415202527	0.226421848216061	-0.739900528985892	1.47038721520282	0.652914766873502	-0.819008088844568	-1.38853301659374	-0.851337334303054	-1.13804446178087	-1.28469311330725	-4.24284641909439	1.35511776401013	-3.93540468919214	1.05413120583634	1.57140602230259	4.54665181227308	-2.0020845886596	1.52664734007414	-2.05434582042876	-0.639116980201221	4.73987285394429	0	3.56166334168191	-0.904353377026868	-2.6742246935738	0	-2.60158826989923	-1.91181929970218	2.70372078244545	0.761949190801211	-0.180992154636264	-0.473948713607905	-1.11022302462516e-16	0	0	0.68065701914168	1.03972077083992	1.47038721520282	0	0	0	0	2.60721367428626	5.82990700757107	0.685594422246989	0.0802447209441994	1.2590645543252	-1.47250782715933	-1.38314507268407	0	0	0.30904156159008	1.27957474619127	-2.95672898494347	1.73545485307394	2.06159508204829	-3.57078742674177	0.506203128618385	0.980258143468547	0.282976151503444	0.490129071734274	3.54303648866595	-1.52907489984905	0.683272202694999	1.28376026352891	1.05286598317561	0.28670712747782	-1.2501750299014	-0.0701575736060842	-2.08203276895859	-0.230314971916916	2.79222866085535	0.885837190242464	0	0	0	2.12016993935814	-0.128219325334821	-0.227267396931055	0.731482740234792	1.26696527094637	1.13804446178087	0.948210679431498	-1.90285230179269	0	0	-1.06894539199512	-1.25756234745197	-1.03417536045921	-0.73383097439157	-2.31330900846071	0	-7.74461038519631	-2.78855642146569	1.03889877132765	1.48486057431034	-1.50176701204605	1.14582512225049	-1.5300647892723	-0.464604705993909	-1.3141005527179	0	1.02256848763332	3.41110510754333	1.84423060062979	1.99199671845844	0.478429703283583	-0.512615619714291	-2.20663564187551	-1.42744323456266	-2.47240420718299	3.63407887643818	1.22654816891827	0	-2.16854817797738	-1.96798143812892	-0.128920809165494	-1.11022302462516e-16	0	0	0	-0.776836199212093	0.972955074527657	1.37596626197674	0	-1.95166298450847	5.31181473965894	0.794414491748113	1.37596626197674	-0.565952303006889	0	-2.23627895819309	3.95290198270325	-1.20210974141658	-0.63978746538837	3.11310296126687	2.11471163056903	-4.03070929361318	3.37894225217218	-0.0414284272132979	0.555179955316543	1.08465255937156	0	0.960537853768449	1.19966775463005	-1.75187581876461	1.42744323456266	2.47240420718299	2.30924062507717	2.3979778416589	-0.415627936643313	0	0.598370264646015	0.629030052363244	0.598462457956942	1.21762781268539	4.90952894778399	-4.26212823778178	-1.87835760830509	-0.618063384844785	-4.28113511802972	-2.84213193161859	0.9125734849737	-2.53116835085686	-0.807834231092368	3.43090350213992	-0.139095182990586	-1.87469559641556	1.25714838327544	-0.612067361689035	-0.865593963986552	1.75709434268064
